Region,Province,City/Municipality,Type,Barangay
Region VII (Central Visayas),Cebu,Compostela,Municipality,Tubigan
Region VII (Central Visayas),Cebu,Consolacion,Municipality,Cabangahan
Region VII (Central Visayas),Cebu,Consolacion,Municipality,Cansaga
Region VII (Central Visayas),Cebu,Consolacion,Municipality,Casili
Region VII (Central Visayas),Cebu,Consolacion,Municipality,Danglag
Region VII (Central Visayas),Cebu,Consolacion,Municipality,Garing
Region VII (Central Visayas),Cebu,Consolacion,Municipality,Jugan
Region VII (Central Visayas),Cebu,Consolacion,Municipality,Lamac
Region VII (Central Visayas),Cebu,Consolacion,Municipality,Lanipga
Region VII (Central Visayas),Cebu,Consolacion,Municipality,Nangka
Region VII (Central Visayas),Cebu,Consolacion,Municipality,Panas
Region VII (Central Visayas),Cebu,Consolacion,Municipality,Panoypoy
Region VII (Central Visayas),Cebu,Consolacion,Municipality,Pitogo
Region VII (Central Visayas),Cebu,Consolacion,Municipality,Poblacion Occidental
Region VII (Central Visayas),Cebu,Consolacion,Municipality,Poblacion Oriental
Region VII (Central Visayas),Cebu,Consolacion,Municipality,Polog
Region VII (Central Visayas),Cebu,Consolacion,Municipality,Pulpogan
Region VII (Central Visayas),Cebu,Consolacion,Municipality,Sacsac
Region VII (Central Visayas),Cebu,Consolacion,Municipality,Tayud
Region VII (Central Visayas),Cebu,Consolacion,Municipality,Tilhaong
Region VII (Central Visayas),Cebu,Consolacion,Municipality,Tolotolo
Region VII (Central Visayas),Cebu,Consolacion,Municipality,Tugbongan
Region VII (Central Visayas),Cebu,Cordova,Municipality,Alegria
Region VII (Central Visayas),Cebu,Cordova,Municipality,Bangbang
Region VII (Central Visayas),Cebu,Cordova,Municipality,Buagsong
Region VII (Central Visayas),Cebu,Cordova,Municipality,Catarman
Region VII (Central Visayas),Cebu,Cordova,Municipality,Cogon
Region VII (Central Visayas),Cebu,Cordova,Municipality,Dapitan
Region VII (Central Visayas),Cebu,Cordova,Municipality,Day-as
Region VII (Central Visayas),Cebu,Cordova,Municipality,Gabi
Region VII (Central Visayas),Cebu,Cordova,Municipality,Gilutongan
Region VII (Central Visayas),Cebu,Cordova,Municipality,Ibabao
Region VII (Central Visayas),Cebu,Cordova,Municipality,Pilipog
Region VII (Central Visayas),Cebu,Cordova,Municipality,Poblacion
Region VII (Central Visayas),Cebu,Cordova,Municipality,San Miguel
Region VII (Central Visayas),Cebu,Daanbantayan,Municipality,Aguho
Region VII (Central Visayas),Cebu,Daanbantayan,Municipality,Bagay
Region VII (Central Visayas),Cebu,Daanbantayan,Municipality,Bakhawan
Region VII (Central Visayas),Cebu,Daanbantayan,Municipality,Bateria
Region VII (Central Visayas),Cebu,Daanbantayan,Municipality,Bitoon
Region VII (Central Visayas),Cebu,Daanbantayan,Municipality,Calape
Region VII (Central Visayas),Cebu,Daanbantayan,Municipality,Carnaza
Region VII (Central Visayas),Cebu,Daanbantayan,Municipality,Dalingding
Region VII (Central Visayas),Cebu,Daanbantayan,Municipality,Lanao
Region VII (Central Visayas),Cebu,Daanbantayan,Municipality,Logon
Region VII (Central Visayas),Cebu,Daanbantayan,Municipality,Malbago
Region VII (Central Visayas),Cebu,Daanbantayan,Municipality,Malingin
Region VII (Central Visayas),Cebu,Daanbantayan,Municipality,Maya
Region VII (Central Visayas),Cebu,Daanbantayan,Municipality,Pajo
Region VII (Central Visayas),Cebu,Daanbantayan,Municipality,Paypay
Region VII (Central Visayas),Cebu,Daanbantayan,Municipality,Poblacion
Region VII (Central Visayas),Cebu,Daanbantayan,Municipality,Talisay
Region VII (Central Visayas),Cebu,Daanbantayan,Municipality,Tapilon
Region VII (Central Visayas),Cebu,Daanbantayan,Municipality,Tinubdan
Region VII (Central Visayas),Cebu,Daanbantayan,Municipality,Tominjao
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Ablayan
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Babayongan
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Balud
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Banhigan
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Bulak
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Caleriohan
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Caliongan
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Casay
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Catolohan
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Cawayan
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Consolacion
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Coro
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Dugyan
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Dumalan
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Jolomaynon
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Lanao
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Langkas
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Lumbang
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Malones
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Maloray
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Mananggal
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Manlapay
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Mantalongon
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Nalhub
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Obo
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Obong
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Panas
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Poblacion
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Sacsac
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Salug
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Tabon
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Tapun
Region VII (Central Visayas),Cebu,Dalaguete,Municipality,Tuba
Region VII (Central Visayas),Cebu,Danao City,City,Baliang
Region VII (Central Visayas),Cebu,Danao City,City,Bayabas
Region VII (Central Visayas),Cebu,Danao City,City,Binaliw
Region VII (Central Visayas),Cebu,Danao City,City,Cabungahan
Region VII (Central Visayas),Cebu,Danao City,City,Cagat-Lamac
Region VII (Central Visayas),Cebu,Danao City,City,Cahumayan
Region VII (Central Visayas),Cebu,Danao City,City,Cambanay
Region VII (Central Visayas),Cebu,Danao City,City,Cambubho
Region VII (Central Visayas),Cebu,Danao City,City,Cogon-Cruz
Region VII (Central Visayas),Cebu,Danao City,City,Danasan
Region VII (Central Visayas),Cebu,Danao City,City,Dungga
Region VII (Central Visayas),Cebu,Danao City,City,Dunggoan
Region VII (Central Visayas),Cebu,Danao City,City,Guinacot
Region VII (Central Visayas),Cebu,Danao City,City,Guinsay
Region VII (Central Visayas),Cebu,Danao City,City,Ibo
Region VII (Central Visayas),Cebu,Danao City,City,Langosig
Region VII (Central Visayas),Cebu,Danao City,City,Lawaan
Region VII (Central Visayas),Cebu,Danao City,City,Licos
Region VII (Central Visayas),Cebu,Danao City,City,Looc
Region VII (Central Visayas),Cebu,Danao City,City,Magtagobtob
Region VII (Central Visayas),Cebu,Danao City,City,Malapoc
Region VII (Central Visayas),Cebu,Danao City,City,Manlayag
Region VII (Central Visayas),Cebu,Danao City,City,Mantija
Region VII (Central Visayas),Cebu,Danao City,City,Masaba
Region VII (Central Visayas),Cebu,Danao City,City,Maslog
Region VII (Central Visayas),Cebu,Danao City,City,Nangka
Region VII (Central Visayas),Cebu,Danao City,City,Oguis
Region VII (Central Visayas),Cebu,Danao City,City,Pili
Region VII (Central Visayas),Cebu,Danao City,City,Poblacion
Region VII (Central Visayas),Cebu,Danao City,City,Quisol
Region VII (Central Visayas),Cebu,Danao City,City,Sabang
Region VII (Central Visayas),Cebu,Danao City,City,Sacsac
Region VII (Central Visayas),Cebu,Danao City,City,Sandayong Norte
Region VII (Central Visayas),Cebu,Danao City,City,Sandayong Sur
Region VII (Central Visayas),Cebu,Danao City,City,Santa Rosa
Region VII (Central Visayas),Cebu,Danao City,City,Santican
Region VII (Central Visayas),Cebu,Danao City,City,Sibacan
Region VII (Central Visayas),Cebu,Danao City,City,Suba
Region VII (Central Visayas),Cebu,Danao City,City,Taboc
Region VII (Central Visayas),Cebu,Danao City,City,Taytay
Region VII (Central Visayas),Cebu,Danao City,City,Togonon
Region VII (Central Visayas),Cebu,Danao City,City,Tuburan Sur
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Balaygtiki
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Bitoon
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Bulak
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Bullogan
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Calaboon
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Camboang
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Candabong
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Cogon
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Cotcoton
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Doldol
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Ilaya
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Kabalaasnan
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Kabatbatan
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Kambanog
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Kang-actol
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Kanghalo
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Kanghumaod
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Kanguha
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Kantangkas
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Kanyuko
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Kolabtingon
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Lamak
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Lawaan
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Liong
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Manlapay
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Masa
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Matalao
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Paculob
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Panlaan
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Pawa
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Poblacion Central
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Poblacion Looc
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Poblacion Sima
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Tangil
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Tapon
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Tubod-Bitoon
Region VII (Central Visayas),Cebu,Dumanjug,Municipality,Tubod-Dugoan
Region VII (Central Visayas),Cebu,Ginatilan,Municipality,Anao
Region VII (Central Visayas),Cebu,Ginatilan,Municipality,Cagsing
Region VII (Central Visayas),Cebu,Ginatilan,Municipality,Calabawan
Region VII (Central Visayas),Cebu,Ginatilan,Municipality,Cambagte
Region VII (Central Visayas),Cebu,Ginatilan,Municipality,Campisong
Region VII (Central Visayas),Cebu,Ginatilan,Municipality,Canorong
Region VII (Central Visayas),Cebu,Ginatilan,Municipality,Guiwanon
Region VII (Central Visayas),Cebu,Ginatilan,Municipality,Looc
Region VII (Central Visayas),Cebu,Ginatilan,Municipality,Malatbo
Region VII (Central Visayas),Cebu,Ginatilan,Municipality,Mangaco
Region VII (Central Visayas),Cebu,Ginatilan,Municipality,Palanas
Region VII (Central Visayas),Cebu,Ginatilan,Municipality,Poblacion
Region VII (Central Visayas),Cebu,Ginatilan,Municipality,Salamanca
Region VII (Central Visayas),Cebu,Ginatilan,Municipality,San Roque
Region VII (Central Visayas),Cebu,Liloan,Municipality,Cabadiangan
Region VII (Central Visayas),Cebu,Liloan,Municipality,Calero
Region VII (Central Visayas),Cebu,Liloan,Municipality,Catarman
Region VII (Central Visayas),Cebu,Liloan,Municipality,Cotcot
Region VII (Central Visayas),Cebu,Liloan,Municipality,Jubay
Region VII (Central Visayas),Cebu,Liloan,Municipality,Lataban
Region VII (Central Visayas),Cebu,Liloan,Municipality,Mulao
Region VII (Central Visayas),Cebu,Liloan,Municipality,Poblacion
Region VII (Central Visayas),Cebu,Liloan,Municipality,San Roque
Region VII (Central Visayas),Cebu,Liloan,Municipality,San Vicente
Region VII (Central Visayas),Cebu,Liloan,Municipality,Santa Cruz
Region VII (Central Visayas),Cebu,Liloan,Municipality,Tabla
Region VII (Central Visayas),Cebu,Liloan,Municipality,Tayud
Region VII (Central Visayas),Cebu,Liloan,Municipality,Yati
Region VII (Central Visayas),Cebu,Madridejos,Municipality,Bunakan
Region VII (Central Visayas),Cebu,Madridejos,Municipality,Kangwayan
Region VII (Central Visayas),Cebu,Madridejos,Municipality,Kaongkod
Region VII (Central Visayas),Cebu,Madridejos,Municipality,Kodia
Region VII (Central Visayas),Cebu,Madridejos,Municipality,Maalat
Region VII (Central Visayas),Cebu,Madridejos,Municipality,Malbago
Region VII (Central Visayas),Cebu,Madridejos,Municipality,Mancilang
Region VII (Central Visayas),Cebu,Madridejos,Municipality,Pili
Region VII (Central Visayas),Cebu,Madridejos,Municipality,Poblacion
Region VII (Central Visayas),Cebu,Madridejos,Municipality,San Agustin
Region VII (Central Visayas),Cebu,Madridejos,Municipality,Tabagak
Region VII (Central Visayas),Cebu,Madridejos,Municipality,Talangnan
Region VII (Central Visayas),Cebu,Madridejos,Municipality,Tarong
Region VII (Central Visayas),Cebu,Madridejos,Municipality,Tugas
Region VII (Central Visayas),Cebu,Malabuyoc,Municipality,Armeña
Region VII (Central Visayas),Cebu,Malabuyoc,Municipality,Barangay I
Region VII (Central Visayas),Cebu,Malabuyoc,Municipality,Barangay II
Region VII (Central Visayas),Cebu,Malabuyoc,Municipality,Cerdeña
Region VII (Central Visayas),Cebu,Malabuyoc,Municipality,Labrador
Region VII (Central Visayas),Cebu,Malabuyoc,Municipality,Lombo
Region VII (Central Visayas),Cebu,Malabuyoc,Municipality,Looc
Region VII (Central Visayas),Cebu,Malabuyoc,Municipality,Mahanlud
Region VII (Central Visayas),Cebu,Malabuyoc,Municipality,Mindanao
Region VII (Central Visayas),Cebu,Malabuyoc,Municipality,Montañeza
Region VII (Central Visayas),Cebu,Malabuyoc,Municipality,Salmeron
Region VII (Central Visayas),Cebu,Malabuyoc,Municipality,Santo Niño
Region VII (Central Visayas),Cebu,Malabuyoc,Municipality,Sorsogon
Region VII (Central Visayas),Cebu,Malabuyoc,Municipality,Tolosa
Region VII (Central Visayas),Cebu,Medellin,Municipality,Antipolo
Region VII (Central Visayas),Cebu,Medellin,Municipality,Canhabagat
Region VII (Central Visayas),Cebu,Medellin,Municipality,Caputatan Norte
Region VII (Central Visayas),Cebu,Medellin,Municipality,Caputatan Sur
Region VII (Central Visayas),Cebu,Medellin,Municipality,Curva
Region VII (Central Visayas),Cebu,Medellin,Municipality,Daanlungsod
Region VII (Central Visayas),Cebu,Medellin,Municipality,Dalingding Sur
Region VII (Central Visayas),Cebu,Medellin,Municipality,Dayhagon
Region VII (Central Visayas),Cebu,Medellin,Municipality,Don Virgilio Gonzales
Region VII (Central Visayas),Cebu,Medellin,Municipality,Gibitngil
Region VII (Central Visayas),Cebu,Medellin,Municipality,Kawit
Region VII (Central Visayas),Cebu,Medellin,Municipality,Lamintak Norte
Region VII (Central Visayas),Cebu,Medellin,Municipality,Lamintak Sur
Region VII (Central Visayas),Cebu,Medellin,Municipality,Luy-a
Region VII (Central Visayas),Cebu,Medellin,Municipality,Maharuhay
Region VII (Central Visayas),Cebu,Medellin,Municipality,Mahawak
Region VII (Central Visayas),Cebu,Medellin,Municipality,Panugnawan
Region VII (Central Visayas),Cebu,Medellin,Municipality,Poblacion
Region VII (Central Visayas),Cebu,Medellin,Municipality,Tindog
Region VII (Central Visayas),Cebu,Minglanilla,Municipality,Cadulawan
Region VII (Central Visayas),Cebu,Minglanilla,Municipality,Calajo-an
Region VII (Central Visayas),Cebu,Minglanilla,Municipality,Camp 7
Region VII (Central Visayas),Cebu,Minglanilla,Municipality,Camp 8
Region VII (Central Visayas),Cebu,Minglanilla,Municipality,Cuanos
Region VII (Central Visayas),Cebu,Minglanilla,Municipality,Guindaruhan
Region VII (Central Visayas),Cebu,Minglanilla,Municipality,Linao
Region VII (Central Visayas),Cebu,Minglanilla,Municipality,Manduang
Region VII (Central Visayas),Cebu,Minglanilla,Municipality,Pakigne
Region VII (Central Visayas),Cebu,Minglanilla,Municipality,Poblacion Ward I
Region VII (Central Visayas),Cebu,Minglanilla,Municipality,Poblacion Ward II
Region VII (Central Visayas),Cebu,Minglanilla,Municipality,Poblacion Ward III
Region VII (Central Visayas),Cebu,Minglanilla,Municipality,Poblacion Ward IV
Region VII (Central Visayas),Cebu,Minglanilla,Municipality,Tubod
Region VII (Central Visayas),Cebu,Minglanilla,Municipality,Tulay
Region VII (Central Visayas),Cebu,Minglanilla,Municipality,Tunghaan
Region VII (Central Visayas),Cebu,Minglanilla,Municipality,Tungkil
Region VII (Central Visayas),Cebu,Minglanilla,Municipality,Tungkop
Region VII (Central Visayas),Cebu,Minglanilla,Municipality,Vito
Region VII (Central Visayas),Cebu,Moalboal,Municipality,Agbalanga
Region VII (Central Visayas),Cebu,Moalboal,Municipality,Bala
Region VII (Central Visayas),Cebu,Moalboal,Municipality,Balabagon
Region VII (Central Visayas),Cebu,Moalboal,Municipality,Basdiot
Region VII (Central Visayas),Cebu,Moalboal,Municipality,Batadbatad
Region VII (Central Visayas),Cebu,Moalboal,Municipality,Bugho
Region VII (Central Visayas),Cebu,Moalboal,Municipality,Buguil
Region VII (Central Visayas),Cebu,Moalboal,Municipality,Busay
Region VII (Central Visayas),Cebu,Moalboal,Municipality,Lanao
Region VII (Central Visayas),Cebu,Moalboal,Municipality,Poblacion East
Region VII (Central Visayas),Cebu,Moalboal,Municipality,Poblacion West
Region VII (Central Visayas),Cebu,Moalboal,Municipality,Saavedra
Region VII (Central Visayas),Cebu,Moalboal,Municipality,Tomonoy
Region VII (Central Visayas),Cebu,Moalboal,Municipality,Tuble
Region VII (Central Visayas),Cebu,Moalboal,Municipality,Tunga
Region VII (Central Visayas),Cebu,Oslob,Municipality,Alo
